period,addressId,diceName,bet_count
2012-11-22,3517636,lessthan 32768,996
2012-11-22,3517367,lessthan 48000,555
2012-11-23,3524394,lessthan 32000,1977
2012-11-23,3517636,lessthan 32768,1402
2012-11-23,3517367,lessthan 48000,696
2012-11-24,3524394,lessthan 32000,2653
2012-11-24,3517636,lessthan 32768,1368
2012-11-24,3517367,lessthan 48000,584
2012-11-25,3524394,lessthan 32000,2468
2012-11-25,3517636,lessthan 32768,3029
2012-11-25,3517367,lessthan 48000,599
2012-11-26,3524394,lessthan 32000,1691
2012-11-26,3517636,lessthan 32768,1919
2012-11-26,3517367,lessthan 48000,944
2012-11-27,3524394,lessthan 32000,1210
2012-11-27,3517636,lessthan 32768,1074
2012-11-27,3517367,lessthan 48000,1374
2012-11-28,3524394,lessthan 32000,2351
2012-11-28,3517636,lessthan 32768,2034
2012-11-28,3517367,lessthan 48000,1926
2012-11-29,3524394,lessthan 32000,3038
2012-11-29,3517636,lessthan 32768,2604
2012-11-29,3517367,lessthan 48000,1156
2012-11-30,3524394,lessthan 32000,2015
2012-11-30,3517636,lessthan 32768,2792
2012-11-30,3517367,lessthan 48000,692
2012-12-01,3524394,lessthan 32000,2083
2012-12-01,3517636,lessthan 32768,1539
2012-12-01,3517367,lessthan 48000,1000
2012-12-02,3524394,lessthan 32000,1102
2012-12-02,3517636,lessthan 32768,567
2012-12-02,3517367,lessthan 48000,374
2012-12-03,3524394,lessthan 32000,1112
2012-12-03,3517636,lessthan 32768,724
2012-12-03,3517367,lessthan 48000,358
2012-12-04,3524394,lessthan 32000,2046
2012-12-04,3517636,lessthan 32768,1777
2012-12-04,3517367,lessthan 48000,1118
2012-12-05,3524394,lessthan 32000,2965
2012-12-05,3517636,lessthan 32768,2228
2012-12-05,3517367,lessthan 48000,1072
2012-12-06,3524394,lessthan 32000,3043
2012-12-06,3517636,lessthan 32768,2025
2012-12-06,3517367,lessthan 48000,1368
2012-12-07,3524394,lessthan 32000,3221
2012-12-07,3517636,lessthan 32768,976
2012-12-07,3517367,lessthan 48000,456
2012-12-08,3524394,lessthan 32000,2932
2012-12-08,3517636,lessthan 32768,1081
2012-12-08,3517367,lessthan 48000,780
2012-12-09,3524394,lessthan 32000,2690
2012-12-09,3517636,lessthan 32768,2244
2012-12-09,3517367,lessthan 48000,730
2012-12-10,3524394,lessthan 32000,1896
2012-12-10,3517636,lessthan 32768,1545
2012-12-10,3517367,lessthan 48000,1046
2012-12-11,3524394,lessthan 32000,2311
2012-12-11,3517636,lessthan 32768,2688
2012-12-11,3517367,lessthan 48000,1333
2012-12-12,3524394,lessthan 32000,1576
2012-12-12,3517636,lessthan 32768,2100
2012-12-12,3517367,lessthan 48000,757
2012-12-13,3524394,lessthan 32000,2046
2012-12-13,3517636,lessthan 32768,2931
2012-12-13,3517367,lessthan 48000,1205
2012-12-14,3524394,lessthan 32000,2832
2012-12-14,3517636,lessthan 32768,2669
2012-12-14,3517367,lessthan 48000,962
2012-12-15,3524394,lessthan 32000,2575
2012-12-15,3517636,lessthan 32768,1155
2012-12-15,3517367,lessthan 48000,649
2012-12-16,3524394,lessthan 32000,3723
2012-12-16,3517636,lessthan 32768,914
2012-12-16,3517367,lessthan 48000,567
2012-12-17,3524394,lessthan 32000,5320
2012-12-17,3517636,lessthan 32768,1287
2012-12-17,3517367,lessthan 48000,761
2012-12-18,3524394,lessthan 32000,7040
2012-12-18,3517636,lessthan 32768,1881
2012-12-18,3517367,lessthan 48000,947
2012-12-19,3524394,lessthan 32000,5296
2012-12-19,3517636,lessthan 32768,2624
2012-12-19,3517367,lessthan 48000,1981
2012-12-20,3524394,lessthan 32000,3255
2012-12-20,3517636,lessthan 32768,2005
2012-12-20,3517367,lessthan 48000,850
2012-12-21,3524394,lessthan 32000,5992
2012-12-21,3517636,lessthan 32768,1684
2012-12-21,3517367,lessthan 48000,789
2012-12-22,3524394,lessthan 32000,4364
2012-12-22,3517636,lessthan 32768,2132
2012-12-22,3517367,lessthan 48000,4184
2012-12-23,3524394,lessthan 32000,3587
2012-12-23,3517636,lessthan 32768,2584
2012-12-23,3517367,lessthan 48000,1109
2012-12-24,3524394,lessthan 32000,2222
2012-12-24,3517636,lessthan 32768,2305
2012-12-24,3517367,lessthan 48000,1870
2012-12-25,3524394,lessthan 32000,2534
2012-12-25,3517636,lessthan 32768,1291
2012-12-25,3517367,lessthan 48000,1724
2012-12-26,3524394,lessthan 32000,2186
2012-12-26,3517636,lessthan 32768,1828
2012-12-26,3517367,lessthan 48000,2708
2012-12-27,3524394,lessthan 32000,3420
2012-12-27,3517636,lessthan 32768,3177
2012-12-27,3517367,lessthan 48000,1457
2012-12-28,3524394,lessthan 32000,4035
2012-12-28,3517636,lessthan 32768,1582
2012-12-28,3517367,lessthan 48000,1588
2012-12-29,3524394,lessthan 32000,2359
2012-12-29,3517636,lessthan 32768,1600
2012-12-29,3517367,lessthan 48000,1921
2012-12-30,3524394,lessthan 32000,2493
2012-12-30,3517636,lessthan 32768,2124
2012-12-30,3517367,lessthan 48000,1145
2012-12-31,3524394,lessthan 32000,2339
2012-12-31,3517636,lessthan 32768,1797
2012-12-31,3517367,lessthan 48000,984
